numerics/lpfeastol = 1e-08
presolving:
(round 1, fast)       403 del vars, 806 del conss, 0 add conss, 2207 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
(round 2, exhaustive) 403 del vars, 808 del conss, 402 add conss, 2207 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
(round 3, fast)       403 del vars, 808 del conss, 402 add conss, 2607 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 403 del vars, 808 del conss, 402 add conss, 2607 chg bounds, 0 chg sides, 0 chg coeffs, 203 upgd conss, 0 impls, 0 clqs
(round 5, exhaustive) 403 del vars, 808 del conss, 402 add conss, 2607 chg bounds, 0 chg sides, 0 chg coeffs, 204 upgd conss, 201 impls, 0 clqs
   (0.4s) probing cycle finished: starting next cycle
presolving (6 rounds: 6 fast, 4 medium, 4 exhaustive):
 403 deleted vars, 808 deleted constraints, 402 added constraints, 2607 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 322 implications, 0 cliques
presolved problem has 1204 variables (201 bin, 0 int, 0 impl, 1003 cont) and 1007 constraints
    400 constraints of type <soc>
    201 constraints of type <varbound>
      1 constraints of type <knapsack>
    405 constraints of type <linear>
Presolving Time: 0.38
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20400 |  3489 | 12922k| 633.2 | 732M|-1.146388e+00 |-1.133092e+00 |   1.17%
  20500 |  3503 | 12979k| 632.9 | 735M|-1.146372e+00 |-1.133092e+00 |   1.17%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20600 |  3511 | 13031k| 632.4 | 739M|-1.146372e+00 |-1.133092e+00 |   1.17%
  20700 |  3521 | 13090k| 632.2 | 741M|-1.146364e+00 |-1.133092e+00 |   1.17%
  20800 |  3529 | 13145k| 631.8 | 742M|-1.146364e+00 |-1.133092e+00 |   1.17%
  20900 |  3549 | 13203k| 631.5 | 745M|-1.146364e+00 |-1.133092e+00 |   1.17%
  21000 |  3581 | 13253k| 630.9 | 748M|-1.146364e+00 |-1.133092e+00 |   1.17%
  21100 |  3609 | 13322k| 631.2 | 751M|-1.146300e+00 |-1.133092e+00 |   1.17%
  21200 |  3621 | 13382k| 631.0 | 754M|-1.146300e+00 |-1.133092e+00 |   1.17%
  21300 |  3633 | 13445k| 631.0 | 757M|-1.146300e+00 |-1.133092e+00 |   1.17%
  21400 |  3645 | 13503k| 630.8 | 759M|-1.146299e+00 |-1.133092e+00 |   1.17%
  21500 |  3671 | 13558k| 630.4 | 763M|-1.146294e+00 |-1.133092e+00 |   1.17%
  21600 |  3701 | 13624k| 630.6 | 765M|-1.146294e+00 |-1.133092e+00 |   1.17%
  21700 |  3721 | 13684k| 630.4 | 769M|-1.146292e+00 |-1.133092e+00 |   1.16%
  21800 |  3729 | 13750k| 630.5 | 773M|-1.146292e+00 |-1.133092e+00 |   1.16%
  21900 |  3741 | 13811k| 630.5 | 777M|-1.146274e+00 |-1.133092e+00 |   1.16%
  22000 |  3751 | 13870k| 630.3 | 780M|-1.146262e+00 |-1.133092e+00 |   1.16%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  22100 |  3759 | 13922k| 629.8 | 782M|-1.146262e+00 |-1.133092e+00 |   1.16%
  22200 |  3771 | 13976k| 629.4 | 785M|-1.146188e+00 |-1.133092e+00 |   1.16%
  22300 |  3787 | 14027k| 628.9 | 788M|-1.146188e+00 |-1.133092e+00 |   1.16%
  22400 |  3801 | 14086k| 628.6 | 790M|-1.146188e+00 |-1.133092e+00 |   1.16%

SCIP Status        : solving was interrupted [time limit reached]
Solving Time (sec) : 3600.00
Solving Nodes      : 22449
Primal Bound       : -1.13309229981973e+00 (14 solutions)
Dual Bound         : -1.14618802762346e+00
Gap                : 1.16 %
#SOLVERNAME# SCIP_MISOCP
#SOLVER# SCIP.SCIPSolver(("limits/gap", 1.0e-5, "numerics/feastol", 1.0e-8, "limits/time", 3600.0))
#INSTANCE# shortfall_200_1.cbf.gz
#TIMELIMIT# 3600.0
#STATUS# UserLimit
#OBJVAL# -1.1330922998197264
#OBJBOUND# -1.1461880276234566
#NODECOUNT# NaN
#TIMESOLVER# 3600.0
#TIMEALL# 3637.8336329460144
#SOLUTION# [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18395426043630192,0.0,0.0,0.06784883759605384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08662465566375112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18176199285516637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11204979807220283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09427512290735326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04359349185787108,0.10706503946986091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089058090297674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11193622023846185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014810590417342331,0.002862958810957622,-0.000471098228973319,0.01450968469777183,0.003306317615198287,0.009067753513616373,0.005657153664449302,0.0032957117297856575,0.007348975887856942,0.003726763328468785,0.01351035540795226,0.002689198548647664,0.01962398617480956,0.013504997027053791,0.001604955250211034,0.011738277060408846,0.005117470266606927,0.042198248331736764,0.01772480550570204,0.00567965166868266,0.07235395859333389,0.0067499072714815415,0.006625760002280093,0.003713078665593849,0.006638335768925842,0.006808447297253226,0.001804647189081988,0.0024648637224125034,0.007481026208184123,0.003505614933875463,0.0024528574791680105,0.0026624443094180822,0.003805216407961067,0.0025923609773458806,0.005039484638116132,0.0006470506392489874,0.0045512175546067995,0.011507786590394297,0.00678934760185228,0.004949203051869261,0.008579626999797484,-0.0005913776820765186,0.004311772510763931,0.009199607697612109,0.0010683135269335758,0.01929027119967938,0.007221751818786275,0.006210988323478738,0.004002732970107878,0.008763415531527596,0.003113260690840036,0.006328819380854969,0.00918311483064365,0.005955304290793444,0.005677473709618765,0.0037194071474986492,0.009682843303531582,0.009779196442023318,0.005107771253924909,0.005432114013161706,0.046443834157645796,0.002770228482685188,0.0030732781808089087,0.007217452969561661,0.01195769818471417,0.010346824829619164,0.006540215711036802,0.00580774982458544,0.016629784214019838,0.008229875697563874,0.005039706581184287,0.016828829782829076,0.006671736761454265,0.011509851808510633,0.0031702362989350984,0.019817810944117754,0.008611605993190977,-0.002463921624365869,0.002875614112870412,0.016229329089322012,-0.0007361908070792839,0.009030860990875227,0.002434098199466615,-0.003255010927237955,0.004865232904411855,0.015444307774589846,0.06984994559276031,0.006692470656471077,0.0035621184314248242,0.009896460270452847,0.0037261391379762913,0.002612180134402037,0.003824315701803008,0.011997030116850233,0.005462464445998729,0.002921428533327236,0.005734878210717179,0.016083589475446768,0.010123359306630029,0.004578836750774255,0.004769868838983432,0.004233338963126227,0.009606128893147802,0.006410787259298464,0.0107672950939822,0.00900527647837795,0.0020435653415156363,0.017382781613037728,0.008666887420868328,0.00122893019546661,0.007110700436855812,0.005462569440510125,0.004474680751576946,0.014254207112024157,0.004294283608928177,0.006425039047589981,0.008184386070281581,0.012125185091670394,0.006456641555348322,0.007789753583742899,0.004126477066808856,0.004546009486409889,0.03767786069119148,0.012818314229726551,0.007140352700271596,0.01930060259069535,0.008421310279205528,0.021627841065177882,0.0069903402500800516,0.005522837659070618,0.007103378290404626,0.009086541539354488,0.0374802433353115,0.006577654996731323,0.01061310894613059,-0.00047951030540656413,-0.00022834213226140265,0.00755015159851757,0.006960091123097261,0.0031044445209250887,0.0025485369983077755,-0.0007649265156082069,0.0022590192039637714,0.009528846236584993,0.0027228530660229748,0.008199182940398269,0.010796361140360488,0.009933449389680514,0.004080392533307273,0.002470764024123858,0.006137707829326664,0.0365369303585297,0.055803390968086584,0.006599000918606753,0.0029631218632031127,0.005204957434443094,0.0035470015775443077,0.005531150609214928,0.011023051986291516,0.011636347021215323,0.0012991032304938074,0.00699541478359231,0.00491486858334593,-0.0012013340442539448,0.00863910815339643,0.002838924915661303,0.013004859321794895,0.004787305492127982,0.008048742187438528,0.02447680830569564,0.005024132593499944,0.006688438274138661,0.0028060560471576744,0.00426793287534505,0.007132965232536041,0.01084242304407871,0.012205601509594306,0.0028711687997925754,0.006304122853002644,0.010803852980274729,0.010019912233562123,0.0005280461052560847,0.006393384507582161,-0.0033200122149196058,0.0058959656799079,0.0010378602526395944,0.010853161492865653,0.006835841097890474,0.0150365166538971,0.0025348766564418455,0.0018354221659058045,0.008827966689590204,0.011542154689486429,0.00778759666273472,0.004237895118702131,0.0007540294510603896,0.054647891770893936,0.0017788283772009403,0.004009555441309354,0.007085115134554652,0.23309229981972646,0.0330975704634667,0.006397920562891133,-0.001052774156147158,0.03242512946174381,0.007388704782186732,0.02026391942557816,0.012642172712610072,0.00736500356367484,0.01642292713718226,0.008328284584808143,0.03019190508283721,0.006009614468164464,0.043854177780402466,0.030179930584565348,0.00358663078160413,0.026231800433266658,0.011436129686321546,0.0943014058345113,0.0396100346201786,0.012692449525310874,0.16169107208916692,0.015084174583488045,0.014806739796996947,0.008297703150779594,0.014834843154861931,0.015214995338995702,0.0040328869963481275,0.005508288220560315,0.01671802305561605,0.00783407913001653,0.005481457589870486,0.005949826148243028,0.008503605504055973,0.005793209297988472,0.011261853390685864,0.0014459790948575392,0.010170711596465522,0.02571671802550991,0.015172312805987192,0.011060099032611112,0.019173091765710616,-0.0013215654441520797,0.009635618194555138,0.02055857703359576,0.002387385056125492,0.04310841717310398,0.016138616554547746,0.013879839891014581,0.008945000353899436,0.019583808267072435,0.006957275988509138,0.014143159692210864,0.02052172004064332,0.013308456843497728,0.012687582389595638,0.008311845556306197,0.021638474867962096,0.02185379746488388,0.011414455077367873,0.012139271376087826,0.10378911510686997,0.006190693944126224,0.006867926144527746,0.016129009816320986,0.026722145917020306,0.023122289808951334,0.01461557198211652,0.012978713450094586,0.03716296510173385,0.018391494405701817,0.011262349372016136,0.03760777685828555,0.014909485128787859,0.025721333216410607,0.007084600703492603,0.044287322495027114,0.01924455596513592,-0.005506182892170067,0.006426201660064972,0.03626805873178776,-0.001645182698681047,0.020181474847975767,0.0054395357917338075,-0.007274048534720355,0.010872448993417176,0.03451375336329635,0.15609529606724107,0.014955819645641251,0.00796034880859614,0.022115849666375968,0.008326889691814282,0.005837499628671366,0.008546287139691246,0.026810041899466383,0.012207096193405279,0.006528584209753019,0.012815865561737127,0.03594237103105254,0.022622906213505472,0.010232432855749452,0.010659336701046733,0.009460340923596466,0.021467039392961365,0.014326335214325636,0.024061924476469494,0.020124300543556354,0.004566802941786386,0.03884570588184617,0.01936809465578324,0.002746318856506255,0.015890447451565565,0.012207330827078974,0.009999673024744412,0.031854207765994326,0.009596535339346327,0.014358184016697282,0.018289837678866022,0.027096432798804644,0.014428806874927754,0.0174079432936771,0.009221534161437762,0.010159073005479724,0.08419959056319412,0.028645384585374425,0.015956712053458517,0.04313150497261094,0.01881929771242278,0.04833223885451518,0.015621475746147103,0.012342013615158643,0.015874084480793742,0.020305905463150926,0.08375797046725367,0.014699238423592453,0.02371736111003997,-0.00107157281876951,-0.0005102814674727654,0.01687249917121348,0.015553877319375468,0.006937574288795932,0.005695274833977863,-0.0017093990540763514,0.005048282693306147,0.021294334045023483,0.006084822999955276,0.01832290458825489,0.0241268790455307,0.022198510110390816,0.009118547983853751,0.005521473761861796,0.0137160782683884,0.08164992704438119,0.12470513413860604,0.014746940651084523,0.006621757262584695,0.011631639292658133,0.007926566824056864,0.012360590757960364,0.024633470345080833,0.026004015006792325,0.0029031361680381595,0.015632815924071036,0.010983370998194172,-0.0026846490963181487,0.01930601568143677,0.006344211458752356,0.029062261236160535,0.010698302794891503,0.017986711142797686,0.05469889212991277,0.011227545819945985,0.014946808387168635,0.006270758634746127,0.009537648742866712,0.015940203107695082,0.02422981465181216,0.02727614123605508,0.006416267615662969,0.014087969787705951,0.02414362123422645,0.02239173063619054,0.0011800368982054742,0.014287444880790135,-0.007419308422316763,0.013175851471284552,0.002319330416615104,0.024253812112776163,0.015276212901652203,0.03360245307268129,0.005664747750673124,0.004101660551975274,0.01972806223955244,0.025793521214940236,0.017403123172193717,0.009470522670303816,0.0016850471307867472,0.1221229132397835,0.00397518909765293,0.008960246688782978,0.01583327138215305,0.4330922998197266]
