numerics/lpfeastol = 1e-08
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       1414 del vars, 1488 del conss, 0 add conss, 2426 chg bounds, 0 chg sides, 0 chg coeffs, 1 upgd conss, 0 impls, 0 clqs
(round 2, fast)       1425 del vars, 1488 del conss, 0 add conss, 2533 chg bounds, 0 chg sides, 0 chg coeffs, 1 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 1425 del vars, 1489 del conss, 13 add conss, 2533 chg bounds, 0 chg sides, 0 chg coeffs, 1 upgd conss, 0 impls, 0 clqs
(round 4, fast)       1425 del vars, 1489 del conss, 13 add conss, 2545 chg bounds, 0 chg sides, 0 chg coeffs, 1 upgd conss, 0 impls, 0 clqs
(round 5, exhaustive) 1425 del vars, 1489 del conss, 13 add conss, 2545 chg bounds, 0 chg sides, 0 chg coeffs, 108 upgd conss, 0 impls, 0 clqs
   (0.0s) probing cycle finished: starting next cycle
presolving (6 rounds: 6 fast, 3 medium, 3 exhaustive):
 1425 deleted vars, 1489 deleted constraints, 13 added constraints, 2545 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 563 implications, 6 cliques
presolved problem has 193 variables (64 bin, 0 int, 0 impl, 129 cont) and 139 constraints
     12 constraints of type <soc>
    107 constraints of type <varbound>
     11 constraints of type <linear>
      9 constraints of type <quadratic>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.02
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20300 |  8038 |668158 |  32.9 | 152M|-3.071476e+04 |-2.948900e+04 |   4.16%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20400 |  8059 |670691 |  32.8 | 152M|-3.071231e+04 |-2.948900e+04 |   4.15%
  20500 |  8085 |672502 |  32.8 | 152M|-3.071229e+04 |-2.948900e+04 |   4.15%
  20600 |  8123 |675661 |  32.8 | 152M|-3.071216e+04 |-2.948900e+04 |   4.15%
  20700 |  8138 |678321 |  32.7 | 152M|-3.071045e+04 |-2.948900e+04 |   4.14%
  20800 |  8176 |681302 |  32.7 | 152M|-3.071016e+04 |-2.948900e+04 |   4.14%
  20900 |  8194 |684380 |  32.7 | 153M|-3.070854e+04 |-2.948900e+04 |   4.14%
  21000 |  8201 |686117 |  32.6 | 153M|-3.070854e+04 |-2.948900e+04 |   4.14%
  21100 |  8217 |688509 |  32.6 | 154M|-3.070854e+04 |-2.948900e+04 |   4.14%
  21200 |  8245 |692011 |  32.6 | 156M|-3.070755e+04 |-2.948900e+04 |   4.13%
  21300 |  8255 |694449 |  32.6 | 156M|-3.070645e+04 |-2.948900e+04 |   4.13%
  21400 |  8277 |697045 |  32.5 | 157M|-3.070595e+04 |-2.948900e+04 |   4.13%
  21500 |  8295 |699135 |  32.5 | 157M|-3.070563e+04 |-2.948900e+04 |   4.13%
  21600 |  8304 |701254 |  32.4 | 157M|-3.070499e+04 |-2.948900e+04 |   4.12%
  21700 |  8324 |704058 |  32.4 | 157M|-3.070194e+04 |-2.948900e+04 |   4.11%
  21800 |  8344 |706793 |  32.4 | 160M|-3.069966e+04 |-2.948900e+04 |   4.11%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21900 |  8380 |709447 |  32.4 | 160M|-3.069953e+04 |-2.948900e+04 |   4.11%
  22000 |  8414 |712842 |  32.4 | 160M|-3.069563e+04 |-2.948900e+04 |   4.09%
  22100 |  8452 |715660 |  32.4 | 161M|-3.069510e+04 |-2.948900e+04 |   4.09%
  22200 |  8468 |717850 |  32.3 | 161M|-3.069482e+04 |-2.948900e+04 |   4.09%
  22300 |  8492 |719830 |  32.3 | 161M|-3.069267e+04 |-2.948900e+04 |   4.08%
  22400 |  8507 |722505 |  32.2 | 164M|-3.069262e+04 |-2.948900e+04 |   4.08%
  22500 |  8518 |725025 |  32.2 | 164M|-3.068997e+04 |-2.948900e+04 |   4.07%
  22600 |  8530 |727362 |  32.2 | 166M|-3.068720e+04 |-2.948900e+04 |   4.06%
  22700 |  8551 |729896 |  32.1 | 166M|-3.068323e+04 |-2.948900e+04 |   4.05%
  22800 |  8569 |732927 |  32.1 | 166M|-3.068291e+04 |-2.948900e+04 |   4.05%
  22900 |  8584 |735312 |  32.1 | 166M|-3.068196e+04 |-2.948900e+04 |   4.05%
  23000 |  8596 |737739 |  32.0 | 167M|-3.067952e+04 |-2.948900e+04 |   4.04%
  23100 |  8605 |740293 |  32.0 | 167M|-3.067599e+04 |-2.948900e+04 |   4.03%
  23200 |  8623 |743074 |  32.0 | 167M|-3.067571e+04 |-2.948900e+04 |   4.02%
  23300 |  8645 |746325 |  32.0 | 171M|-3.067207e+04 |-2.948900e+04 |   4.01%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  23400 |  8656 |749233 |  32.0 | 171M|-3.066889e+04 |-2.948900e+04 |   4.00%
  23500 |  8672 |751898 |  32.0 | 171M|-3.066802e+04 |-2.948900e+04 |   4.00%
  23600 |  8690 |754463 |  31.9 | 172M|-3.066256e+04 |-2.948900e+04 |   3.98%
  23700 |  8720 |757671 |  31.9 | 172M|-3.065791e+04 |-2.948900e+04 |   3.96%
  23800 |  8734 |759813 |  31.9 | 172M|-3.065609e+04 |-2.948900e+04 |   3.96%
  23900 |  8744 |761944 |  31.9 | 172M|-3.065550e+04 |-2.948900e+04 |   3.96%
  24000 |  8764 |764327 |  31.8 | 173M|-3.065531e+04 |-2.948900e+04 |   3.96%
  24100 |  8777 |766943 |  31.8 | 173M|-3.065386e+04 |-2.948900e+04 |   3.95%
  24200 |  8797 |769828 |  31.8 | 173M|-3.065340e+04 |-2.948900e+04 |   3.95%
  24300 |  8810 |771965 |  31.7 | 173M|-3.064909e+04 |-2.948900e+04 |   3.93%
  24400 |  8822 |774757 |  31.7 | 173M|-3.064727e+04 |-2.948900e+04 |   3.93%
  24500 |  8834 |778358 |  31.7 | 173M|-3.064129e+04 |-2.948900e+04 |   3.91%
  24600 |  8868 |780177 |  31.7 | 174M|-3.063871e+04 |-2.948900e+04 |   3.90%
  24700 |  8886 |782389 |  31.6 | 174M|-3.063621e+04 |-2.948900e+04 |   3.89%
  24800 |  8910 |784819 |  31.6 | 175M|-3.063537e+04 |-2.948900e+04 |   3.89%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  24900 |  8930 |787270 |  31.6 | 175M|-3.063537e+04 |-2.948900e+04 |   3.89%
  25000 |  8930 |789186 |  31.5 | 175M|-3.063493e+04 |-2.948900e+04 |   3.89%
  25100 |  8948 |791781 |  31.5 | 175M|-3.062971e+04 |-2.948900e+04 |   3.87%
  25200 |  8968 |793690 |  31.5 | 176M|-3.062945e+04 |-2.948900e+04 |   3.87%
  25300 |  8974 |796028 |  31.4 | 176M|-3.062678e+04 |-2.948900e+04 |   3.86%
  25400 |  8990 |799344 |  31.4 | 176M|-3.062480e+04 |-2.948900e+04 |   3.85%
  25500 |  8998 |801770 |  31.4 | 176M|-3.062432e+04 |-2.948900e+04 |   3.85%
  25600 |  9004 |803880 |  31.4 | 176M|-3.062432e+04 |-2.948900e+04 |   3.85%
  25700 |  9009 |805674 |  31.3 | 177M|-3.062432e+04 |-2.948900e+04 |   3.85%
  25800 |  9024 |808563 |  31.3 | 178M|-3.062358e+04 |-2.948900e+04 |   3.85%
  25900 |  9036 |810806 |  31.3 | 178M|-3.062180e+04 |-2.948900e+04 |   3.84%
  26000 |  9050 |813499 |  31.3 | 179M|-3.062004e+04 |-2.948900e+04 |   3.84%
  26100 |  9073 |815613 |  31.2 | 180M|-3.061919e+04 |-2.948900e+04 |   3.83%
  26200 |  9082 |818345 |  31.2 | 181M|-3.061175e+04 |-2.948900e+04 |   3.81%
  26300 |  9104 |820958 |  31.2 | 182M|-3.060938e+04 |-2.948900e+04 |   3.80%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  26400 |  9126 |823636 |  31.2 | 182M|-3.060821e+04 |-2.948900e+04 |   3.80%
  26500 |  9129 |826270 |  31.2 | 182M|-3.060748e+04 |-2.948900e+04 |   3.79%
  26600 |  9145 |829053 |  31.1 | 182M|-3.060484e+04 |-2.948900e+04 |   3.78%
  26700 |  9162 |831734 |  31.1 | 183M|-3.060382e+04 |-2.948900e+04 |   3.78%
  26800 |  9183 |834956 |  31.1 | 184M|-3.060118e+04 |-2.948900e+04 |   3.77%
  26900 |  9201 |837516 |  31.1 | 186M|-3.060024e+04 |-2.948900e+04 |   3.77%
  27000 |  9210 |839463 |  31.1 | 186M|-3.060024e+04 |-2.948900e+04 |   3.77%
  27100 |  9218 |842306 |  31.1 | 187M|-3.059941e+04 |-2.948900e+04 |   3.77%
  27200 |  9260 |846336 |  31.1 | 188M|-3.059580e+04 |-2.948900e+04 |   3.75%
  27300 |  9268 |848037 |  31.0 | 188M|-3.059567e+04 |-2.948900e+04 |   3.75%
  27400 |  9279 |850680 |  31.0 | 188M|-3.059489e+04 |-2.948900e+04 |   3.75%
  27500 |  9295 |853495 |  31.0 | 188M|-3.059456e+04 |-2.948900e+04 |   3.75%
  27600 |  9317 |856325 |  31.0 | 188M|-3.059396e+04 |-2.948900e+04 |   3.75%
  27700 |  9328 |859130 |  31.0 | 189M|-3.059321e+04 |-2.948900e+04 |   3.74%
  27800 |  9332 |861024 |  30.9 | 189M|-3.059130e+04 |-2.948900e+04 |   3.74%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  27900 |  9350 |863698 |  30.9 | 189M|-3.058862e+04 |-2.948900e+04 |   3.73%
  28000 |  9375 |865809 |  30.9 | 190M|-3.058808e+04 |-2.948900e+04 |   3.73%
  28100 |  9374 |867752 |  30.9 | 192M|-3.058544e+04 |-2.948900e+04 |   3.72%
  28200 |  9376 |870260 |  30.8 | 192M|-3.058485e+04 |-2.948900e+04 |   3.72%
  28300 |  9383 |873079 |  30.8 | 192M|-3.058438e+04 |-2.948900e+04 |   3.71%
  28400 |  9397 |875587 |  30.8 | 195M|-3.058359e+04 |-2.948900e+04 |   3.71%
  28500 |  9401 |877752 |  30.8 | 195M|-3.058262e+04 |-2.948900e+04 |   3.71%
  28600 |  9423 |881014 |  30.8 | 195M|-3.058080e+04 |-2.948900e+04 |   3.70%
  28700 |  9431 |883688 |  30.8 | 196M|-3.058080e+04 |-2.948900e+04 |   3.70%
  28800 |  9438 |886327 |  30.8 | 196M|-3.057798e+04 |-2.948900e+04 |   3.69%
  28900 |  9468 |889368 |  30.8 | 196M|-3.057767e+04 |-2.948900e+04 |   3.69%
  29000 |  9480 |892184 |  30.7 | 196M|-3.057666e+04 |-2.948900e+04 |   3.69%
  29100 |  9491 |894688 |  30.7 | 196M|-3.057495e+04 |-2.948900e+04 |   3.68%
  29200 |  9495 |896915 |  30.7 | 196M|-3.057452e+04 |-2.948900e+04 |   3.68%
  29300 |  9504 |898724 |  30.7 | 196M|-3.057452e+04 |-2.948900e+04 |   3.68%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  29400 |  9508 |900490 |  30.6 | 197M|-3.057234e+04 |-2.948900e+04 |   3.67%
  29500 |  9526 |903430 |  30.6 | 199M|-3.057184e+04 |-2.948900e+04 |   3.67%
  29600 |  9530 |905428 |  30.6 | 199M|-3.057098e+04 |-2.948900e+04 |   3.67%
  29700 |  9554 |908434 |  30.6 | 200M|-3.056978e+04 |-2.948900e+04 |   3.67%
  29800 |  9570 |911858 |  30.6 | 200M|-3.056920e+04 |-2.948900e+04 |   3.66%
  29900 |  9574 |913860 |  30.5 | 200M|-3.056794e+04 |-2.948900e+04 |   3.66%
  30000 |  9586 |916404 |  30.5 | 201M|-3.056630e+04 |-2.948900e+04 |   3.65%
  30100 |  9588 |918560 |  30.5 | 201M|-3.056583e+04 |-2.948900e+04 |   3.65%
  30200 |  9589 |921068 |  30.5 | 201M|-3.056183e+04 |-2.948900e+04 |   3.64%
  30300 |  9625 |923531 |  30.5 | 201M|-3.056028e+04 |-2.948900e+04 |   3.63%
  30400 |  9649 |925947 |  30.4 | 201M|-3.055951e+04 |-2.948900e+04 |   3.63%
  30500 |  9644 |927347 |  30.4 | 201M|-3.055884e+04 |-2.948900e+04 |   3.63%
  30600 |  9653 |929138 |  30.3 | 202M|-3.055884e+04 |-2.948900e+04 |   3.63%
  30700 |  9667 |931883 |  30.3 | 203M|-3.055702e+04 |-2.948900e+04 |   3.62%
  30800 |  9673 |934511 |  30.3 | 203M|-3.055469e+04 |-2.948900e+04 |   3.61%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  30900 |  9677 |936634 |  30.3 | 203M|-3.055398e+04 |-2.948900e+04 |   3.61%
  31000 |  9687 |938725 |  30.3 | 203M|-3.055273e+04 |-2.948900e+04 |   3.61%
  31100 |  9693 |940586 |  30.2 | 204M|-3.055213e+04 |-2.948900e+04 |   3.61%
  31200 |  9707 |943130 |  30.2 | 205M|-3.055101e+04 |-2.948900e+04 |   3.60%
  31300 |  9716 |945191 |  30.2 | 205M|-3.054842e+04 |-2.948900e+04 |   3.59%
  31400 |  9720 |947818 |  30.2 | 205M|-3.054499e+04 |-2.948900e+04 |   3.58%
  31500 |  9734 |950250 |  30.1 | 205M|-3.054314e+04 |-2.948900e+04 |   3.57%
  31600 |  9742 |953035 |  30.1 | 205M|-3.054000e+04 |-2.948900e+04 |   3.56%
  31700 |  9762 |956013 |  30.1 | 205M|-3.053815e+04 |-2.948900e+04 |   3.56%
  31800 |  9772 |958526 |  30.1 | 205M|-3.053767e+04 |-2.948900e+04 |   3.56%
  31900 |  9793 |960583 |  30.1 | 206M|-3.053688e+04 |-2.948900e+04 |   3.55%
  32000 |  9807 |962453 |  30.1 | 206M|-3.053651e+04 |-2.948900e+04 |   3.55%
  32100 |  9823 |964894 |  30.0 | 208M|-3.053570e+04 |-2.948900e+04 |   3.55%
  32200 |  9825 |966902 |  30.0 | 208M|-3.053570e+04 |-2.948900e+04 |   3.55%
  32300 |  9833 |969278 |  30.0 | 209M|-3.053527e+04 |-2.948900e+04 |   3.55%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  32400 |  9847 |971157 |  30.0 | 209M|-3.053427e+04 |-2.948900e+04 |   3.54%
  32500 |  9857 |973298 |  29.9 | 209M|-3.053355e+04 |-2.948900e+04 |   3.54%
  32600 |  9882 |977107 |  30.0 | 210M|-3.053044e+04 |-2.948900e+04 |   3.53%
  32700 |  9899 |979923 |  29.9 | 210M|-3.052936e+04 |-2.948900e+04 |   3.53%
  32800 |  9906 |981669 |  29.9 | 211M|-3.052903e+04 |-2.948900e+04 |   3.53%
  32900 |  9944 |984571 |  29.9 | 211M|-3.052867e+04 |-2.948900e+04 |   3.53%
  33000 |  9944 |987135 |  29.9 | 212M|-3.052678e+04 |-2.948900e+04 |   3.52%
  33100 |  9959 |989376 |  29.9 | 212M|-3.052418e+04 |-2.948900e+04 |   3.51%
  33200 |  9971 |992021 |  29.9 | 212M|-3.052314e+04 |-2.948900e+04 |   3.51%
  33300 |  9987 |994720 |  29.9 | 213M|-3.052305e+04 |-2.948900e+04 |   3.51%
  33400 | 10001 |996712 |  29.8 | 213M|-3.052244e+04 |-2.948900e+04 |   3.50%
  33500 | 10013 |999299 |  29.8 | 215M|-3.052081e+04 |-2.948900e+04 |   3.50%
  33600 | 10017 |  1001k|  29.8 | 215M|-3.051613e+04 |-2.948900e+04 |   3.48%
  33700 | 10025 |  1003k|  29.8 | 215M|-3.051595e+04 |-2.948900e+04 |   3.48%
  33800 | 10023 |  1006k|  29.8 | 215M|-3.051515e+04 |-2.948900e+04 |   3.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  33900 | 10031 |  1008k|  29.7 | 215M|-3.051431e+04 |-2.948900e+04 |   3.48%
  34000 | 10029 |  1011k|  29.7 | 215M|-3.051344e+04 |-2.948900e+04 |   3.47%
  34100 | 10051 |  1013k|  29.7 | 216M|-3.050918e+04 |-2.948900e+04 |   3.46%
  34200 | 10061 |  1015k|  29.7 | 216M|-3.050846e+04 |-2.948900e+04 |   3.46%
  34300 | 10065 |  1018k|  29.7 | 218M|-3.050681e+04 |-2.948900e+04 |   3.45%
  34400 | 10074 |  1019k|  29.6 | 218M|-3.050491e+04 |-2.948900e+04 |   3.45%
  34500 | 10073 |  1022k|  29.6 | 218M|-3.050296e+04 |-2.948900e+04 |   3.44%
  34600 | 10101 |  1025k|  29.6 | 218M|-3.050076e+04 |-2.948900e+04 |   3.43%
  34700 | 10117 |  1028k|  29.6 | 219M|-3.049995e+04 |-2.948900e+04 |   3.43%
  34800 | 10123 |  1030k|  29.6 | 219M|-3.049949e+04 |-2.948900e+04 |   3.43%
  34900 | 10140 |  1033k|  29.6 | 222M|-3.049864e+04 |-2.948900e+04 |   3.42%
  35000 | 10140 |  1035k|  29.6 | 222M|-3.049836e+04 |-2.948900e+04 |   3.42%
  35100 | 10146 |  1037k|  29.5 | 222M|-3.049836e+04 |-2.948900e+04 |   3.42%
  35200 | 10154 |  1040k|  29.5 | 222M|-3.049633e+04 |-2.948900e+04 |   3.42%
  35300 | 10161 |  1042k|  29.5 | 223M|-3.049301e+04 |-2.948900e+04 |   3.40%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  35400 | 10162 |  1046k|  29.5 | 223M|-3.049180e+04 |-2.948900e+04 |   3.40%
  35500 | 10172 |  1048k|  29.5 | 223M|-3.049080e+04 |-2.948900e+04 |   3.40%
  35600 | 10174 |  1051k|  29.5 | 223M|-3.048884e+04 |-2.948900e+04 |   3.39%
  35700 | 10164 |  1053k|  29.5 | 223M|-3.048722e+04 |-2.948900e+04 |   3.39%
  35800 | 10174 |  1055k|  29.5 | 225M|-3.048545e+04 |-2.948900e+04 |   3.38%
  35900 | 10180 |  1058k|  29.5 | 225M|-3.048357e+04 |-2.948900e+04 |   3.37%
  36000 | 10180 |  1060k|  29.4 | 225M|-3.048296e+04 |-2.948900e+04 |   3.37%
  36100 | 10186 |  1062k|  29.4 | 225M|-3.048268e+04 |-2.948900e+04 |   3.37%
  36200 | 10188 |  1064k|  29.4 | 226M|-3.048000e+04 |-2.948900e+04 |   3.36%
  36300 | 10185 |  1067k|  29.4 | 226M|-3.047919e+04 |-2.948900e+04 |   3.36%
  36400 | 10197 |  1070k|  29.4 | 226M|-3.047900e+04 |-2.948900e+04 |   3.36%
  36500 | 10208 |  1072k|  29.4 | 227M|-3.047667e+04 |-2.948900e+04 |   3.35%
  36600 | 10230 |  1075k|  29.4 | 227M|-3.047635e+04 |-2.948900e+04 |   3.35%
  36700 | 10252 |  1077k|  29.4 | 227M|-3.047528e+04 |-2.948900e+04 |   3.34%
  36800 | 10251 |  1080k|  29.3 | 227M|-3.047336e+04 |-2.948900e+04 |   3.34%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  36900 | 10259 |  1082k|  29.3 | 227M|-3.047190e+04 |-2.948900e+04 |   3.33%
  37000 | 10267 |  1084k|  29.3 | 227M|-3.047023e+04 |-2.948900e+04 |   3.33%
  37100 | 10266 |  1086k|  29.3 | 227M|-3.046971e+04 |-2.948900e+04 |   3.33%
  37200 | 10278 |  1088k|  29.3 | 227M|-3.046893e+04 |-2.948900e+04 |   3.32%
  37300 | 10285 |  1091k|  29.2 | 227M|-3.046859e+04 |-2.948900e+04 |   3.32%
  37400 | 10303 |  1093k|  29.2 | 230M|-3.046664e+04 |-2.948900e+04 |   3.32%
  37500 | 10305 |  1095k|  29.2 | 230M|-3.046553e+04 |-2.948900e+04 |   3.31%
  37600 | 10309 |  1098k|  29.2 | 230M|-3.046520e+04 |-2.948900e+04 |   3.31%
  37700 | 10321 |  1100k|  29.2 | 232M|-3.046469e+04 |-2.948900e+04 |   3.31%
  37800 | 10324 |  1102k|  29.1 | 232M|-3.046398e+04 |-2.948900e+04 |   3.31%
  37900 | 10342 |  1105k|  29.1 | 232M|-3.046313e+04 |-2.948900e+04 |   3.30%
  38000 | 10354 |  1106k|  29.1 | 232M|-3.046168e+04 |-2.948900e+04 |   3.30%
  38100 | 10354 |  1108k|  29.1 | 233M|-3.045979e+04 |-2.948900e+04 |   3.29%
  38200 | 10361 |  1110k|  29.1 | 233M|-3.045495e+04 |-2.948900e+04 |   3.28%
  38300 | 10372 |  1113k|  29.1 | 233M|-3.045469e+04 |-2.948900e+04 |   3.27%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  38400 | 10385 |  1115k|  29.0 | 233M|-3.045345e+04 |-2.948900e+04 |   3.27%
  38500 | 10387 |  1118k|  29.0 | 233M|-3.045210e+04 |-2.948900e+04 |   3.27%
  38600 | 10377 |  1120k|  29.0 | 234M|-3.045106e+04 |-2.948900e+04 |   3.26%
  38700 | 10386 |  1122k|  29.0 | 235M|-3.045037e+04 |-2.948900e+04 |   3.26%
  38800 | 10395 |  1125k|  29.0 | 236M|-3.044953e+04 |-2.948900e+04 |   3.26%
  38900 | 10390 |  1127k|  29.0 | 236M|-3.044811e+04 |-2.948900e+04 |   3.25%
  39000 | 10394 |  1129k|  28.9 | 236M|-3.044744e+04 |-2.948900e+04 |   3.25%
  39100 | 10389 |  1131k|  28.9 | 236M|-3.044680e+04 |-2.948900e+04 |   3.25%
  39200 | 10394 |  1133k|  28.9 | 237M|-3.044506e+04 |-2.948900e+04 |   3.24%
  39300 | 10407 |  1136k|  28.9 | 239M|-3.044456e+04 |-2.948900e+04 |   3.24%
  39400 | 10400 |  1137k|  28.9 | 239M|-3.044358e+04 |-2.948900e+04 |   3.24%
  39500 | 10426 |  1140k|  28.9 | 239M|-3.044285e+04 |-2.948900e+04 |   3.23%
  39600 | 10440 |  1142k|  28.8 | 239M|-3.044258e+04 |-2.948900e+04 |   3.23%
  39700 | 10449 |  1144k|  28.8 | 239M|-3.044227e+04 |-2.948900e+04 |   3.23%
  39800 | 10448 |  1147k|  28.8 | 239M|-3.043941e+04 |-2.948900e+04 |   3.22%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  39900 | 10448 |  1149k|  28.8 | 239M|-3.043844e+04 |-2.948900e+04 |   3.22%
  40000 | 10452 |  1152k|  28.8 | 239M|-3.043620e+04 |-2.948900e+04 |   3.21%
  40100 | 10462 |  1154k|  28.8 | 239M|-3.043424e+04 |-2.948900e+04 |   3.21%
  40200 | 10490 |  1157k|  28.8 | 239M|-3.043187e+04 |-2.948900e+04 |   3.20%
  40300 | 10496 |  1159k|  28.8 | 239M|-3.043059e+04 |-2.948900e+04 |   3.19%
  40400 | 10489 |  1162k|  28.7 | 239M|-3.042968e+04 |-2.948900e+04 |   3.19%
  40500 | 10478 |  1164k|  28.7 | 239M|-3.042933e+04 |-2.948900e+04 |   3.19%
  40600 | 10470 |  1167k|  28.7 | 239M|-3.042819e+04 |-2.948900e+04 |   3.18%
  40700 | 10490 |  1169k|  28.7 | 239M|-3.042736e+04 |-2.948900e+04 |   3.18%
  40800 | 10508 |  1171k|  28.7 | 240M|-3.042683e+04 |-2.948900e+04 |   3.18%
  40900 | 10512 |  1173k|  28.7 | 240M|-3.042673e+04 |-2.948900e+04 |   3.18%
  41000 | 10522 |  1174k|  28.6 | 242M|-3.042595e+04 |-2.948900e+04 |   3.18%
  41100 | 10518 |  1177k|  28.6 | 242M|-3.042406e+04 |-2.948900e+04 |   3.17%
  41200 | 10522 |  1179k|  28.6 | 244M|-3.042331e+04 |-2.948900e+04 |   3.17%
  41300 | 10526 |  1182k|  28.6 | 244M|-3.042267e+04 |-2.948900e+04 |   3.17%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  41400 | 10540 |  1185k|  28.6 | 244M|-3.042092e+04 |-2.948900e+04 |   3.16%
  41500 | 10530 |  1187k|  28.6 | 244M|-3.042067e+04 |-2.948900e+04 |   3.16%
  41600 | 10548 |  1190k|  28.6 | 244M|-3.041999e+04 |-2.948900e+04 |   3.16%
  41700 | 10547 |  1192k|  28.6 | 244M|-3.041939e+04 |-2.948900e+04 |   3.16%
  41800 | 10553 |  1194k|  28.6 | 246M|-3.041744e+04 |-2.948900e+04 |   3.15%
  41900 | 10561 |  1196k|  28.5 | 246M|-3.041719e+04 |-2.948900e+04 |   3.15%
  42000 | 10555 |  1198k|  28.5 | 246M|-3.041636e+04 |-2.948900e+04 |   3.14%
  42100 | 10557 |  1200k|  28.5 | 246M|-3.041612e+04 |-2.948900e+04 |   3.14%
  42200 | 10575 |  1204k|  28.5 | 246M|-3.041459e+04 |-2.948900e+04 |   3.14%
  42300 | 10564 |  1207k|  28.5 | 248M|-3.041198e+04 |-2.948900e+04 |   3.13%
  42400 | 10564 |  1209k|  28.5 | 248M|-3.041067e+04 |-2.948900e+04 |   3.13%
  42500 | 10558 |  1211k|  28.5 | 248M|-3.041045e+04 |-2.948900e+04 |   3.12%
  42600 | 10568 |  1213k|  28.5 | 248M|-3.041014e+04 |-2.948900e+04 |   3.12%
  42700 | 10555 |  1215k|  28.5 | 248M|-3.040959e+04 |-2.948900e+04 |   3.12%
  42800 | 10569 |  1217k|  28.4 | 248M|-3.040912e+04 |-2.948900e+04 |   3.12%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  42900 | 10559 |  1219k|  28.4 | 248M|-3.040698e+04 |-2.948900e+04 |   3.11%
  43000 | 10559 |  1222k|  28.4 | 248M|-3.040541e+04 |-2.948900e+04 |   3.11%
  43100 | 10559 |  1224k|  28.4 | 248M|-3.040504e+04 |-2.948900e+04 |   3.11%
  43200 | 10570 |  1226k|  28.4 | 248M|-3.040272e+04 |-2.948900e+04 |   3.10%
  43300 | 10540 |  1227k|  28.3 | 248M|-3.040215e+04 |-2.948900e+04 |   3.10%
  43400 | 10528 |  1230k|  28.3 | 248M|-3.040192e+04 |-2.948900e+04 |   3.10%
  43500 | 10548 |  1233k|  28.3 | 254M|-3.040092e+04 |-2.948900e+04 |   3.09%
  43600 | 10545 |  1235k|  28.3 | 255M|-3.040092e+04 |-2.948900e+04 |   3.09%
  43700 | 10545 |  1238k|  28.3 | 255M|-3.039942e+04 |-2.948900e+04 |   3.09%
  43800 | 10563 |  1240k|  28.3 | 255M|-3.039837e+04 |-2.948900e+04 |   3.08%
  43900 | 10564 |  1242k|  28.3 | 255M|-3.039754e+04 |-2.948900e+04 |   3.08%
  44000 | 10566 |  1244k|  28.3 | 255M|-3.039686e+04 |-2.948900e+04 |   3.08%
  44100 | 10554 |  1247k|  28.3 | 255M|-3.039685e+04 |-2.948900e+04 |   3.08%
  44200 | 10543 |  1249k|  28.3 | 256M|-3.039615e+04 |-2.948900e+04 |   3.08%
  44300 | 10533 |  1251k|  28.2 | 256M|-3.039614e+04 |-2.948900e+04 |   3.08%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  44400 | 10557 |  1252k|  28.2 | 256M|-3.039518e+04 |-2.948900e+04 |   3.07%
  44500 | 10557 |  1255k|  28.2 | 258M|-3.039314e+04 |-2.948900e+04 |   3.07%
  44600 | 10559 |  1257k|  28.2 | 258M|-3.039283e+04 |-2.948900e+04 |   3.06%
  44700 | 10563 |  1259k|  28.2 | 258M|-3.039234e+04 |-2.948900e+04 |   3.06%
  44800 | 10554 |  1261k|  28.1 | 258M|-3.039173e+04 |-2.948900e+04 |   3.06%
  44900 | 10546 |  1263k|  28.1 | 258M|-3.039110e+04 |-2.948900e+04 |   3.06%
  45000 | 10550 |  1266k|  28.1 | 258M|-3.039095e+04 |-2.948900e+04 |   3.06%
